,0,1,2,3,4,5,6,7
0,0.12850731258106707,0.08962255101080416,0.08506952050610637,0.0907593572476301,0.06089200973455969,0.15355460935721355,0.15488194059599025,0.1312375437899666
1,0.17635765917479762,0.18414701072090345,0.19194954693233024,0.0016708093314293062,0.02873401176123071,0.0017558773567442536,0.11592016395284335,0.14480812104904203
2,0.14612621438168746,0.20377438316226318,0.19021721622962412,0.053327059227770895,0.10816950400945632,0.32832497021070434,0.21839366955800513,0.19110220021846877
3,0.05708046631517024,0.08475642042835488,0.05650533125934273,0.06892354044222455,0.08825569251272848,0.07019604772467435,0.125049646438844,0.0714415625826457
4,0.11939752953172887,0.04404950399575004,0.018687579847731346,0.0380560915352492,0.020707754777005757,0.13353961375430734,0.03587689379253401,0.051077322374995335
5,0.0061636556164722965,0.05712589185486502,0.04749541040805094,0.25237015960000025,0.11610829947779362,0.12214946025432577,0.17683220684537004,0.13525514187673593
6,0.009074323042931248,0.0829298369095254,0.06501724213640728,0.08716074413193371,0.08154726359167183,0.09605598316935811,0.12051770286982336,0.09513549086769714
7,0.0816406978740219,0.1490802330278991,0.17460863279323013,0.18812865026645648,0.1551996626218568,0.1940216607237178,0.03602402769237108,0.03547032291429206
8,0.16211376677626993,0.13719225091921775,0.13265978290694602,0.1665262236603207,0.11700222089132624,0.09638871087349199,0.1376621494060524,0.1046670996771558
9,0.07757838226280764,0.084527380010718,0.018916702305989783,0.07411956267888267,0.04261370589394121,0.1425877256992362,0.0733668873808039,0.10326963229957203
10,0.15631013183218023,0.14576210826898625,0.037357333123834074,0.009415368494216281,0.0013932417641948863,0.022935198140480142,0.06690819574233793,0.001331131660879558
11,0.23609376634076995,0.1295081353770382,0.11843317240678926,0.19784106528052423,0.04758199794601531,0.03252121820033764,0.11323516703548994,0.2078402136186223
12,0.09723176342152323,0.17780738034551152,0.15907328555425757,0.10629838884301393,0.03885719698675194,0.07322055995229987,0.15790524740932055,0.15396088281963158
13,0.10664638032037042,0.023034068327562777,0.045696820449598705,0.09918557396337636,0.10019461486262397,0.07480278930134117,0.06502642780631923,0.02288980903312243
14,0.1034528811237863,0.04414074390760029,0.10937795826656875,0.009068649747366849,0.01755787736518394,0.11313075399540422,0.02036433688827995,0.021392935606170553
15,0.13598492553746186,0.1270550892867704,0.023735930768311906,0.14446394646269425,0.07468530020651534,0.08160846293101524,0.09647131330963636,0.11498517039939628
16,0.3402316471637473,0.11337247054220216,0.2817158181904787,0.21020121275472467,0.13610237625778185,0.11589374091321818,0.19741231481219446,0.06150827133162972
17,0.06968409969050536,0.12062507162870399,0.12265075593574383,0.07350073714526645,0.14669026617047484,0.22130957570666304,0.14630002677901552,0.14072823940096027
18,0.11597947464787788,0.07730706186077249,0.09447259000456812,0.0939201254247758,0.0524977588070826,0.05469364757767878,0.07560702280796612,0.08254692204807519
19,0.1158396228784216,0.08485335768309867,0.047870097856561,0.1418692235064874,0.06240942355358227,0.2437797429996696,0.1721409892682746,0.0017314569059412811
20,0.019797226879608533,0.0017021357873083936,0.0015809137451037979,0.0722271346885945,0.008320304765143546,0.12394446586254175,0.11106944073383976,0.09842269335509085
21,0.05670891706303266,0.02883638005250822,0.09720719119659603,0.08139004816753106,0.07726468565142655,0.1749014386534131,0.16999127069567507,0.17415261200646548
22,0.13537118302043508,0.1550308796658156,0.09688544911307456,0.0015618947181512445,0.0015883623727842597,0.0014794180538026,0.001529380108177579,0.0014363690818351052
23,0.07289227833604267,0.09953808036794363,0.0641846960865279,0.02036995206020357,0.036291023009120106,0.05214982164433396,0.10810635550611496,0.0865345495085217
24,0.09834098648652152,0.001198018447435457,0.009554351816111554,0.03962244314505454,0.09821710979917245,0.11658281163732928,0.07947845635216404,0.028877079875082437
25,0.0326999045866712,0.03367968502146459,0.05267336748604624,0.07026536599561771,0.03063919213725295,0.04561503946939445,0.022613046524910255,0.0016193211078416481
26,0.16545513137803225,0.14094091308619144,0.026886206191928753,0.06357265756255004,0.02885229097342989,0.06076115706820328,0.10802722985291024,0.14326962223498316
27,0.136866782304761,0.11561267375921076,0.11588407954944636,0.06723027333939939,0.06683918820313431,0.09090021283017352,0.11677035389061233,0.0790831755550017
28,0.07134739434248365,0.03661992187502715,0.017966844905700666,0.07292567163349506,0.27930704822001184,0.001817926544477602,0.002068239045798966,0.0014904740441106993
29,0.1053204732499273,0.03238353473711895,0.01313900038579109,0.018546418790814676,0.046504774623944284,0.09296359206053069,0.04790941897168256,0.0619046470584876
30,0.006092566653840344,0.03895605939128832,0.06272548615732454,0.05377573990863871,0.06831342627402123,0.0847109136375254,0.02699462086294015,0.027550325049344106
31,0.1209931856382437,0.06526193975392079,0.09312064169056004,0.008256646570605824,0.13278023594820798,0.08711343449871195,0.07072064676676484,0.03984984528392628
32,0.06658606598021281,0.20744982275158474,0.2235848030014262,0.13526393509333465,0.1987648991548647,0.1871655228933258,0.19213602750732073,0.04571150149980281
33,0.04642251182659485,0.03782000030745645,0.03321419268070295,0.03522233247150416,0.011210527404037676,0.01910600494758105,0.08147189314371256,0.012226981986054802
34,0.0017186314534785082,0.14549026669131074,0.05825944878038487,0.009119468898578084,0.0015466787965238294,0.020544680672655753,0.19543120515932533,0.13340031338717315
35,0.07974555066593833,0.06837887732837708,0.20906179240322909,0.06406601420508856,0.11894634171380462,0.23041259340174006,0.18785133263873585,0.13453056270786073
36,0.04934108677503543,0.08739281861358617,0.12165680367633035,0.13157807215915676,0.0793191288050756,0.055514511860279295,0.08311574588378161,0.05067973859747304
37,0.033071532607552016,0.11939486127315874,0.04446553135418342,0.08087243433260181,0.14102771780941903,0.1973611991042373,0.18599958778222192,0.10922754316179581
38,0.10104381592798843,0.08550693603497161,0.11920896548656013,0.05689957662898281,0.10006837778796719,0.12051989118628995,0.10662910548258166,0.08440642397638623
39,0.07945788200938332,0.11054966531370773,0.010409134314733419,0.0015435282286457,0.14787636848445132,0.15198668730577894,0.12458284465731675,0.13229431887858797
40,0.16436340587463222,0.0014353657756270284,0.08965430103877364,0.001397786574592738,0.0532925206053321,0.030336006611859326,0.01478940259668666,0.01656716936171215
41,0.10953286016277632,0.015560723697866671,0.01689107581785179,0.012848080582795494,0.01164257531413551,0.04939570921211803,0.14866028426124495,0.11262026911746989
42,0.03668546415187579,0.05398143764218873,0.10098161588902713,0.040471602224948174,0.08422273461417111,0.05059717362797666,0.07146462197698529,0.025847637723522478
43,0.06983615487176054,0.038236319346846015,0.11500936010849803,0.12811874430693615,0.08839725965242508,0.1913827515580837,0.13497686167885697,0.06448232408364969
44,0.06856567067031769,0.013001502087295783,0.0014785373844237051,0.08006219766515807,0.07023067414032724,0.10262888982808076,0.10531628538891308,0.08890475530441891
45,0.009173610171743367,0.009123457052262585,0.043653355701374116,0.08568589833893099,0.07543802766171616,0.027567556602100037,0.034184860893666215,0.06521609154926236
46,0.08058777583572704,0.05532425902450657,0.08714747568892417,0.05121005731983858,0.08336073692985628,0.0711234130813755,0.06827457497355685,0.07938473197847662
47,0.0904653208839904,0.08540615757428803,0.09948241254961751,0.09388025471894809,0.04347904164992758,0.05050740561685345,0.08001219746131753,0.11350726189878772
48,0.06860582091140406,0.035816687020179185,0.0292272802627722,0.06745361195308953,0.07715786866522219,0.060811667916575135,0.09349083097998001,0.07160288872534358
49,0.11833937218763797,0.04892459258060643,0.08313782764593193,0.06202815171879143,0.047723880140332665,0.0760471026198289,0.040029134016032045,0.03835398534382678
50,0.0457426183881719,0.08541009447234256,0.08147640210390432,0.005632383658063041,0.045871776134890456,0.08770187643705134,0.013175344514771158,0.07998019903742999
51,0.04356289781511981,,0.10407421001840891,0.07339542171039572,0.049064421752740464,0.052188290666485296,0.07053378895119364,0.05424399778761648
52,0.046878098617513485,0.08242448266727982,0.06515503345305398,0.03172379371440057,0.09266498676307625,0.06340911042569321,0.05774758581047612,0.040779303014359405
53,0.060188335597597654,0.029146893529091115,0.12352858319913607,0.12146311329405055,0.1607411973197081,0.1477789967365089,0.09930535208839199,0.11684092390752175
54,0.06775824732553283,0.09200798357443489,0.12471804034433111,0.15197006108187683,0.14964937224384714,0.1505903341592058,0.1367202449574973,0.1263982138411965
55,0.08865296827323299,0.014663106701174327,0.061221393578398765,0.03657883436057556,0.10266796931920777,0.1116618961691037,0.11645972255885365,0.00811919798863085
56,0.029324914192909345,0.018622078226304455,0.03235683062266357,0.001529910110668632,0.0084961130222261,0.001519955536507809,0.05295199232629587,0.05763690183108395
57,0.0014938672166983258,0.05700408112085673,0.0015374442372941754,0.020207841527131846,0.0016322296160021744,0.05789384714918094,0.06353339216742088,0.032831511777791804
58,0.17268613407833405,0.06505828557401763,0.0417704504801062,0.10349948065495322,0.12191004880644093,0.07886681588123294,0.20026439138372956,0.15963758490086336
