Contrast,Block,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,hedges,Feature
Block * Subject_Type,4,0,1,False,True,-1.8054713624409509,49.51906592690241,two-sided,0.07708188746312315,0.6166550997049852,bonf,1.021,-0.4352590276639463,max_reaction_time
Block * Subject_Type,5,0,1,False,True,0.3324502715838401,34.91112072598965,two-sided,0.7415373031201731,1.0,bonf,0.277,0.09192795371393464,max_reaction_time
Block * Subject_Type,6,0,1,False,True,-0.4381029123150087,45.44823474900845,two-sided,0.6633869863465809,1.0,bonf,0.286,-0.10910211828471796,max_reaction_time
Block * Subject_Type,7,0,1,False,True,0.42040590846394904,60.98831479228057,two-sided,0.6756665535059302,1.0,bonf,0.284,0.09264984543066666,max_reaction_time
Block * Subject_Type,8,0,1,False,True,-0.49166792769389195,47.43637317476645,two-sided,0.6252216037982011,1.0,bonf,0.292,-0.12047768062301499,max_reaction_time
Block,-,1,2,True,True,1.442106812780911,66.0,two-sided,0.154000952540676,1.0,bonf,0.359,0.09377535699634185,mean_reaction_time
Block,-,1,3,True,True,2.6854870274335725,66.0,two-sided,0.009150806914752533,0.2562225936130709,bonf,3.625,0.2618797341420507,mean_reaction_time
Block,-,1,4,True,True,2.9894110587419442,66.0,two-sided,0.003924140670736634,0.10987593878062576,bonf,7.609,0.34779965720385564,mean_reaction_time
Block,-,1,5,True,True,1.9849860106633817,66.0,two-sided,0.05130479314001414,1.0,bonf,0.846,0.24038168466006685,mean_reaction_time
Block,-,1,6,True,True,3.6019016011719445,66.0,two-sided,0.0006063702496599526,0.016978366990478673,bonf,40.536,0.49189127663402893,mean_reaction_time
Block,-,1,7,True,True,4.78805279578693,66.0,two-sided,9.889347648148997e-06,0.0002769017341481719,bonf,1795.945,0.5950871013893716,mean_reaction_time
Block,-,1,8,True,True,4.3077358730088795,66.0,two-sided,5.6047829866587064e-05,0.0015693392362644378,bonf,358.84,0.5456425975313146,mean_reaction_time
Block,-,2,3,True,True,2.4612440759655683,66.0,two-sided,0.016467793285201593,0.4610982119856446,bonf,2.186,0.17917009823132846,mean_reaction_time
Block,-,2,4,True,True,2.8449152784384135,66.0,two-sided,0.0059104568010041394,0.1654927904281159,bonf,5.307,0.2695810797485346,mean_reaction_time
Block,-,2,5,True,True,1.6236319729243691,66.0,two-sided,0.10922142282087195,1.0,bonf,0.465,0.1578799261534076,mean_reaction_time
Block,-,2,6,True,True,3.685910038253083,66.0,two-sided,0.0004622070992292639,0.01294179877841939,bonf,51.86,0.4207068934657497,mean_reaction_time
Block,-,2,7,True,True,5.289176911627375,66.0,two-sided,1.4967626457474989e-06,4.190935408092997e-05,bonf,1.052e+04,0.5272921008813525,mean_reaction_time
Block,-,2,8,True,True,4.451018385391577,66.0,two-sided,3.3695803242752485e-05,0.0009434824907970696,bonf,574.593,0.47497519484461537,mean_reaction_time
Block,-,3,4,True,True,1.1603770202055883,66.0,two-sided,0.2500755416521258,1.0,bonf,0.255,0.0884011503341158,mean_reaction_time
Block,-,3,5,True,True,-0.2327492674280423,66.0,two-sided,0.8166763891834184,1.0,bonf,0.138,-0.017619020344108408,mean_reaction_time
Block,-,3,6,True,True,2.584191566832241,66.0,two-sided,0.011980427820566682,0.3354519789758671,bonf,2.871,0.23468204959661493,mean_reaction_time
Block,-,3,7,True,True,3.9670221043999696,66.0,two-sided,0.00018185717274266447,0.005092000836794605,bonf,121.49,0.32864738905461666,mean_reaction_time
Block,-,3,8,True,True,3.1924873748169627,66.0,two-sided,0.0021615564141544506,0.060523579596324616,bonf,12.92,0.27729634898353744,mean_reaction_time
Block,-,4,5,True,True,-1.4468821304408395,66.0,two-sided,0.1526629341972324,1.0,bonf,0.361,-0.10449449444177321,mean_reaction_time
Block,-,4,6,True,True,1.6099050310519125,66.0,two-sided,0.11219159781799122,1.0,bonf,0.456,0.14559399922642857,mean_reaction_time
Block,-,4,7,True,True,2.6426938421632102,66.0,two-sided,0.010262165918996008,0.2873406457318882,bonf,3.282,0.23507904145676642,mean_reaction_time
Block,-,4,8,True,True,1.8879976055087644,66.0,two-sided,0.06342327614122432,1.0,bonf,0.713,0.1835975493607432,mean_reaction_time
Block,-,5,6,True,True,3.221033171245961,66.0,two-sided,0.001984024239127848,0.05555267869557975,bonf,13.947,0.24835622960175296,mean_reaction_time
Block,-,5,7,True,True,4.123564877738803,66.0,two-sided,0.00010653077538456863,0.002982861710767922,bonf,198.506,0.3410175637131389,mean_reaction_time
Block,-,5,8,True,True,4.028709006789529,66.0,two-sided,0.0001474875016152764,0.004129650045227739,bonf,147.219,0.2906374520982159,mean_reaction_time
Block,-,6,7,True,True,0.9708357535717435,66.0,two-sided,0.3351746356393106,1.0,bonf,0.21,0.0829653697333064,mean_reaction_time
Block,-,6,8,True,True,0.36633631364423774,66.0,two-sided,0.715285882928214,1.0,bonf,0.143,0.030838336052349185,mean_reaction_time
Block,-,7,8,True,True,-0.699370224030053,66.0,two-sided,0.4867782501322001,1.0,bonf,0.17,-0.055126521329032396,mean_reaction_time
Subject_Type,-,0,1,False,True,-1.897091574516477,60.49564566474045,two-sided,0.06259213484828663,,,1.173,-0.41995814181374497,mean_reaction_time
Block * Subject_Type,1,0,1,False,True,-2.4201019420676384,62.5612184948162,two-sided,0.018433268576595694,0.14746614861276555,bonf,2.924,-0.5249995333394769,mean_reaction_time
Block * Subject_Type,2,0,1,False,True,-2.0361413877579446,61.15718176630122,two-sided,0.04607337756808155,0.3685870205446524,bonf,1.466,-0.4480234649402007,mean_reaction_time
Block * Subject_Type,3,0,1,False,True,-1.2210559636022946,58.25575206459536,two-sided,0.22698378247004142,1.0,bonf,0.492,-0.2754357641204384,mean_reaction_time
Block * Subject_Type,4,0,1,False,True,-1.539990140616366,61.25147829085795,two-sided,0.1287133887843598,1.0,bonf,0.709,-0.3385517033585948,mean_reaction_time
Block * Subject_Type,5,0,1,False,True,-1.2655031262278782,58.005827329486,two-sided,0.21075078917078005,1.0,bonf,0.515,-0.286031207251314,mean_reaction_time
Block * Subject_Type,6,0,1,False,True,-2.0176373361037387,51.976707389927796,two-sided,0.04880566565484059,0.3904453252387247,bonf,1.421,-0.4774089512203622,mean_reaction_time
Block * Subject_Type,7,0,1,False,True,-1.1374310908851222,60.96697128838215,two-sided,0.2598086740981565,1.0,bonf,0.453,-0.25071864780432895,mean_reaction_time
Block * Subject_Type,8,0,1,False,True,-1.1344054295484802,61.79269666740104,two-sided,0.26100610908335675,1.0,bonf,0.452,-0.2480805684642242,mean_reaction_time
Block,-,1,2,True,True,1.707195046053695,66.0,two-sided,0.09248659351144245,1.0,bonf,0.529,0.11720191870385992,median_reaction_time
Block,-,1,3,True,True,2.8895039001150034,66.0,two-sided,0.005215704169952542,0.1460397167586712,bonf,5.922,0.2916826742474538,median_reaction_time
Block,-,1,4,True,True,2.5275285689743803,66.0,two-sided,0.013889263159371903,0.3888993684624133,bonf,2.529,0.31859667884760634,median_reaction_time
Block,-,1,5,True,True,1.7558802826047732,66.0,two-sided,0.08374827994717797,1.0,bonf,0.572,0.21892581126378446,median_reaction_time
Block,-,1,6,True,True,3.217237117433531,66.0,two-sided,0.002006817343455315,0.05619088561674882,bonf,13.806,0.43812486539588996,median_reaction_time
Block,-,1,7,True,True,4.4548819879640025,66.0,two-sided,3.3233090436332866e-05,0.0009305265322173202,bonf,582.003,0.5724680360755525,median_reaction_time
Block,-,1,8,True,True,3.9887968829714,66.0,two-sided,0.00016892725730614807,0.004729963204572146,bonf,129.986,0.5220602230740489,median_reaction_time
Block,-,2,3,True,True,2.5615573372896754,66.0,two-sided,0.012712421269051628,0.3559477955334456,bonf,2.728,0.18000713593203554,median_reaction_time
Block,-,2,4,True,True,2.0178126058905175,66.0,two-sided,0.047679444912373345,1.0,bonf,0.898,0.2024842238510762,median_reaction_time
Block,-,2,5,True,True,1.0379724949801055,66.0,two-sided,0.30307074557494934,1.0,bonf,0.224,0.10644658307106054,median_reaction_time
Block,-,2,6,True,True,2.666225364760136,66.0,two-sided,0.009636694909836334,0.26982745747541736,bonf,3.466,0.3275492146606084,median_reaction_time
Block,-,2,7,True,True,4.373862557438357,66.0,two-sided,4.436007867980279e-05,0.001242082203034478,bonf,445.447,0.4593569703207484,median_reaction_time
Block,-,2,8,True,True,3.5752210496567893,66.0,two-sided,0.0006604884916741979,0.01849367776687754,bonf,37.515,0.4085098626987013,median_reaction_time
Block,-,3,4,True,True,0.176970540815318,66.0,two-sided,0.860073495610185,1.0,bonf,0.136,0.013665304087519405,median_reaction_time
Block,-,3,5,True,True,-1.0540415143184843,66.0,two-sided,0.2957074012283771,1.0,bonf,0.228,-0.07126015439327119,median_reaction_time
Block,-,3,6,True,True,1.5333606924928311,66.0,two-sided,0.12996690364129396,1.0,bonf,0.408,0.1417066063954838,median_reaction_time
Block,-,3,7,True,True,3.0816235210347545,66.0,two-sided,0.003002098795479821,0.08405876627343498,bonf,9.646,0.26066343835285044,median_reaction_time
Block,-,3,8,True,True,2.4688426186881065,66.0,two-sided,0.016151801583542354,0.45225044433918593,bonf,2.222,0.21220287358148554,median_reaction_time
Block,-,4,5,True,True,-1.1123660951336793,66.0,two-sided,0.27001612936680813,1.0,bonf,0.242,-0.08806029072905082,median_reaction_time
Block,-,4,6,True,True,1.3707799524302116,66.0,two-sided,0.1750873717357515,1.0,bonf,0.327,0.13450405889290798,median_reaction_time
Block,-,4,7,True,True,2.6256552536206823,66.0,two-sided,0.010737882992561412,0.30066072379171954,bonf,3.156,0.2597440177519277,median_reaction_time
Block,-,4,8,True,True,1.9174066334123638,66.0,two-sided,0.059515862576418097,1.0,bonf,0.75,0.20866097872304423,median_reaction_time
Block,-,5,6,True,True,2.655652659186981,66.0,two-sided,0.009913289581059933,0.27757210826967815,bonf,3.382,0.21335974282426037,median_reaction_time
Block,-,5,7,True,True,3.6930569644847226,66.0,two-sided,0.00045158253845698225,0.012644311076795502,bonf,52.968,0.3352605378972353,median_reaction_time
Block,-,5,8,True,True,3.869855785016149,66.0,two-sided,0.0002520834527762905,0.007058336677736133,bonf,90.112,0.28663109134644127,median_reaction_time
Block,-,6,7,True,True,1.305521883614211,66.0,two-sided,0.19624787412939224,1.0,bonf,0.301,0.11365150875716819,median_reaction_time
Block,-,6,8,True,True,0.7695001583000637,66.0,two-sided,0.4443417617789497,1.0,bonf,0.178,0.06521746249702323,median_reaction_time
Block,-,7,8,True,True,-0.5777645524521213,66.0,two-sided,0.5653890976943958,1.0,bonf,0.157,-0.05056260100242,median_reaction_time
Subject_Type,-,0,1,False,True,-1.9165565510227849,62.20428521009131,two-sided,0.05989126271656094,,,1.209,-0.4173656235470032,median_reaction_time
Block * Subject_Type,1,0,1,False,True,-2.3892643009227466,63.31058330276442,two-sided,0.01987285004885354,0.15898280039082832,bonf,2.755,-0.5137243683085717,median_reaction_time
Block * Subject_Type,2,0,1,False,True,-2.0223982545333237,63.81912059697274,two-sided,0.047330587118292744,0.37864469694634195,bonf,1.433,-0.4318047482806335,median_reaction_time
Block * Subject_Type,3,0,1,False,True,-1.2279138973098644,61.28184583159508,two-sided,0.22417481777688805,1.0,bonf,0.496,-0.26986716792386745,median_reaction_time
Block * Subject_Type,4,0,1,False,True,-1.7134683108469322,60.055791341327264,two-sided,0.09178448816501737,0.734275905320139,bonf,0.894,-0.38077858910749024,median_reaction_time
Block * Subject_Type,5,0,1,False,True,-1.3235525071589207,63.12792661881591,two-sided,0.19042509477146335,1.0,bonf,0.548,-0.2852350715718845,median_reaction_time
Block * Subject_Type,6,0,1,False,True,-1.7833610966134301,54.6739838434069,two-sided,0.08007855749846071,0.6406284599876857,bonf,0.988,-0.41352377605924384,median_reaction_time
Block * Subject_Type,7,0,1,False,True,-1.2626448382567463,62.16147222582186,two-sided,0.2114330484413305,1.0,bonf,0.514,-0.2750875634452982,median_reaction_time
Block * Subject_Type,8,0,1,False,True,-0.9862298841200036,62.250775704248774,two-sided,0.3278381695106898,1.0,bonf,0.397,-0.2146646293829767,median_reaction_time
Block,-,1,2,True,True,1.9594804632720322,66.0,two-sided,0.05428222192863238,1.0,bonf,0.808,0.19670450409998722,final_low_load_correct
Block,-,1,3,True,True,7.814157003844694,66.0,two-sided,5.6954825136583314e-11,1.5947351038243328e-09,bonf,1.685e+08,0.7797420068722687,final_low_load_correct
Block,-,1,4,True,True,-5.7805109263233,66.0,two-sided,2.2109908464921523e-07,6.190774370178027e-06,bonf,6.378e+04,-0.6038902596776244,final_low_load_correct
Block,-,1,5,True,True,1.372056619870021,66.0,two-sided,0.17469148187927672,1.0,bonf,0.328,0.16763910463131393,final_low_load_correct
Block,-,1,6,True,True,11.884312886673705,66.0,two-sided,4.703082159627953e-18,1.3168630046958267e-16,bonf,1.196e+15,1.5040721172158784,final_low_load_correct
Block,-,1,7,True,True,-5.557563931610018,66.0,two-sided,5.300196332692367e-07,1.4840549731538628e-05,bonf,2.794e+04,-0.6736761008577391,final_low_load_correct
Block,-,1,8,True,True,1.296795061206894,66.0,two-sided,0.19921718149319276,1.0,bonf,0.298,0.14806070833550733,final_low_load_correct
Block,-,2,3,True,True,5.292544154000724,66.0,two-sided,1.4775510800871462e-06,4.137143024244009e-05,bonf,1.065e+04,0.5199183831128205,final_low_load_correct
Block,-,2,4,True,True,-8.5848704125339,66.0,two-sided,2.384010888545323e-12,6.675230487926904e-11,bonf,3.567e+09,-0.7620365699450711,final_low_load_correct
Block,-,2,5,True,True,-0.4822853086532196,66.0,two-sided,0.6311989334576744,1.0,bonf,0.15,-0.05287866098671039,final_low_load_correct
Block,-,2,6,True,True,10.791344368442681,66.0,two-sided,3.2466194117348235e-16,9.090534352857506e-15,bonf,1.956e+13,1.1857445550702699,final_low_load_correct
Block,-,2,7,True,True,-7.543716187009538,66.0,two-sided,1.7355958911589422e-10,4.859668495245038e-09,bonf,5.788e+07,-0.8238322926170648,final_low_load_correct
Block,-,2,8,True,True,-0.4312171498470809,66.0,two-sided,0.6677157084549346,1.0,bonf,0.147,-0.047249290972369955,final_low_load_correct
Block,-,3,4,True,True,-13.7340483925326,66.0,two-sided,5.0551453793538144e-21,1.415440706219068e-19,bonf,9.32e+17,-1.3620688026047605,final_low_load_correct
Block,-,3,5,True,True,-6.133862580738292,66.0,two-sided,5.428293374721364e-08,1.519922144921982e-06,bonf,2.411e+05,-0.6727239630449935,final_low_load_correct
Block,-,3,6,True,True,6.898692196568021,66.0,two-sided,2.4516180586327245e-09,6.864530564171629e-08,bonf,4.597e+06,0.7935474962979873,final_low_load_correct
Block,-,3,7,True,True,-11.146996952951069,66.0,two-sided,8.063466407203737e-17,2.2577705940170465e-15,bonf,7.559e+13,-1.396086434239931,final_low_load_correct
Block,-,3,8,True,True,-4.927175596890208,66.0,two-sided,5.89757822411275e-06,0.000165132190275157,bonf,2909.784,-0.5764374651949679,final_low_load_correct
Block,-,4,5,True,True,7.2804990022923315,66.0,two-sided,5.125498020032631e-10,1.4351394456091366e-08,bonf,2.052e+07,0.7976524630763125,final_low_load_correct
Block,-,4,6,True,True,17.95299781788438,66.0,two-sided,4.282813164485445e-27,1.1991876860559246e-25,bonf,8.019e+23,2.0297278133307586,final_low_load_correct
Block,-,4,7,True,True,-0.925051379024863,66.0,two-sided,0.35830921375292024,1.0,bonf,0.202,-0.09002523695611414,final_low_load_correct
Block,-,4,8,True,True,8.1225036849841,66.0,two-sided,1.598160483656535e-11,4.4748493542382977e-10,bonf,5.714e+08,0.7187530161844151,final_low_load_correct
Block,-,5,6,True,True,15.45966264327014,66.0,two-sided,1.272703915490925e-23,3.56357096337459e-22,bonf,3.213e+20,1.4819104374422138,final_low_load_correct
Block,-,5,7,True,True,-6.798787278587522,66.0,two-sided,3.686549656652868e-09,1.032233903862803e-07,bonf,3.115e+06,-0.8603492361631349,final_low_load_correct
Block,-,5,8,True,True,0.0,66.0,two-sided,1.0,1.0,bonf,0.134,0.0,final_low_load_correct
Block,-,6,7,True,True,-16.545445689060344,66.0,two-sided,3.5687111271665773e-25,9.992391156066417e-24,bonf,1.058e+22,-2.02517010450041,final_low_load_correct
Block,-,6,8,True,True,-12.180357262736406,66.0,two-sided,1.5302799307851136e-18,4.284783806198318e-17,bonf,3.566e+15,-1.248128084087226,final_low_load_correct
Block,-,7,8,True,True,7.936654134927569,66.0,two-sided,3.43757891908789e-11,9.625220973446091e-10,bonf,2.737e+08,0.7824006796941572,final_low_load_correct
Subject_Type,-,0,1,False,True,-3.8733664673717194,63.61641424709598,two-sided,0.0002560932631571891,,,98.685,-0.8294301270520575,final_low_load_correct
Block * Subject_Type,1,0,1,False,True,-2.7883557529887892,60.829094938573334,two-sided,0.00706088868228435,0.0564871094582748,bonf,6.268,-0.615402895481987,final_low_load_correct
Block * Subject_Type,2,0,1,False,True,-4.1369889450603115,63.521835323932336,two-sided,0.00010537775016096367,0.0008430220012877093,bonf,213.269,-0.8870349501033167,final_low_load_correct
Block * Subject_Type,3,0,1,False,True,-2.747638039423225,64.60499855748913,two-sided,0.0077710832248425255,0.062168665798740204,bonf,5.735,-0.5781927624552432,final_low_load_correct
Block * Subject_Type,4,0,1,False,True,-2.8094088137438717,56.19245732157191,two-sided,0.00681627551851685,0.0545302041481348,bonf,6.566,-0.643998627242401,final_low_load_correct
Block * Subject_Type,5,0,1,False,True,-3.4992901909496625,64.15018449884684,two-sided,0.000853620663237534,0.006828965305900272,bonf,35.233,-0.7431846251546,final_low_load_correct
Block * Subject_Type,6,0,1,False,True,-3.0257931654182726,60.54548480516882,two-sided,0.003637147647333136,0.02909718117866509,bonf,10.764,-0.6695201744514789,final_low_load_correct
Block * Subject_Type,7,0,1,False,True,-2.304923464952511,50.13678242690151,two-sided,0.02534817009633517,0.20278536077068135,bonf,2.35,-0.5530393697123661,final_low_load_correct
Block * Subject_Type,8,0,1,False,True,-2.9351244407904993,60.739583160771254,two-sided,0.0047011874981283145,0.037609499985026516,bonf,8.717,-0.6483233891253665,final_low_load_correct
Block,-,1,2,True,True,0.896712644748284,66.0,two-sided,0.37313150416192586,1.0,bonf,0.197,0.10878303817732543,final_low_load_incorrect
Block,-,1,3,True,True,3.368799997123892,66.0,two-sided,0.0012640705381963494,0.035393975069497784,bonf,20.888,0.3594743663428406,final_low_load_incorrect
Block,-,1,4,True,True,0.5340232565899136,66.0,two-sided,0.5951196405018425,1.0,bonf,0.154,0.06423906877909945,final_low_load_incorrect
Block,-,1,5,True,True,1.286615709895962,66.0,two-sided,0.20272299088307177,1.0,bonf,0.294,0.17671864137808813,final_low_load_incorrect
Block,-,1,6,True,True,5.830267502784956,66.0,two-sided,1.8166423216695803e-07,5.086598500674825e-06,bonf,7.68e+04,0.8188058784927017,final_low_load_incorrect
Block,-,1,7,True,True,-1.2067919245777237,66.0,two-sided,0.2318199302104899,1.0,bonf,0.268,-0.19482400013713044,final_low_load_incorrect
Block,-,1,8,True,True,0.649894188826549,66.0,two-sided,0.5180162629853278,1.0,bonf,0.164,0.09115405497851323,final_low_load_incorrect
Block,-,2,3,True,True,1.8251147226772497,66.0,two-sided,0.07250914604942356,1.0,bonf,0.641,0.20287236330815636,final_low_load_incorrect
Block,-,2,4,True,True,-0.3816538183707828,66.0,two-sided,0.703944161820967,1.0,bonf,0.144,-0.039524468073829255,final_low_load_incorrect
Block,-,2,5,True,True,0.29414849155023637,66.0,two-sided,0.7695675602987737,1.0,bonf,0.14,0.039253913035764525,final_low_load_incorrect
Block,-,2,6,True,True,4.741859557969906,66.0,two-sided,1.1725257444259411e-05,0.00032830720843926353,bonf,1532.368,0.5967039578944102,final_low_load_incorrect
Block,-,2,7,True,True,-2.25119016141621,66.0,two-sided,0.02770893589356829,0.7758502050199121,bonf,1.408,-0.27715141484952127,final_low_load_incorrect
Block,-,2,8,True,True,-0.16997367614915432,66.0,two-sided,0.8655507846262729,1.0,bonf,0.136,-0.020827975853920197,final_low_load_incorrect
Block,-,3,4,True,True,-2.2878375692986648,66.0,two-sided,0.025358488433633572,0.71003767614174,bonf,1.516,-0.24514135829734554,final_low_load_incorrect
Block,-,3,5,True,True,-1.5873133628591922,66.0,two-sided,0.11722140528396038,1.0,bonf,0.441,-0.20772919154411285,final_low_load_incorrect
Block,-,3,6,True,True,4.330594874621592,66.0,two-sided,5.170487490511755e-05,0.0014477364973432914,bonf,386.605,0.4964731055954787,final_low_load_incorrect
Block,-,3,7,True,True,-3.7143457828142235,66.0,two-sided,0.00042129855537811423,0.011796359550587198,bonf,56.419,-0.5133454219928286,final_low_load_incorrect
Block,-,3,8,True,True,-1.8187541086544157,66.0,two-sided,0.0734860964227071,1.0,bonf,0.634,-0.2388478772697552,final_low_load_incorrect
Block,-,4,5,True,True,0.7059144691382057,66.0,two-sided,0.48272570391621983,1.0,bonf,0.17,0.08476684113460035,final_low_load_incorrect
Block,-,4,6,True,True,5.546369137095822,66.0,two-sided,5.536562227180432e-07,1.5502374236105208e-05,bonf,2.682e+04,0.6328750571439604,final_low_load_incorrect
Block,-,4,7,True,True,-2.0076806480569664,66.0,two-sided,0.048774168021638586,1.0,bonf,0.882,-0.23548956412767216,final_low_load_incorrect
Block,-,4,8,True,True,0.20602612188357333,66.0,two-sided,0.8374047138525936,1.0,bonf,0.137,0.02052594072259144,final_low_load_incorrect
Block,-,5,6,True,True,6.293942100552645,66.0,two-sided,2.854747499428936e-08,7.993292998401021e-07,bonf,4.438e+05,0.7264626290580154,final_low_load_incorrect
Block,-,5,7,True,True,-2.616138450899515,66.0,two-sided,0.011012237513487585,0.3083426503776524,bonf,3.088,-0.3591053302161922,final_low_load_incorrect
Block,-,5,8,True,True,-0.5627936146310352,66.0,two-sided,0.5754822579787153,1.0,bonf,0.156,-0.06634114000528536,final_low_load_incorrect
Block,-,6,7,True,True,-6.890689966334803,66.0,two-sided,2.533121084546648e-09,7.092739036730615e-08,bonf,4.455e+06,-0.9001006653886585,final_low_load_incorrect
Block,-,6,8,True,True,-6.379820846189043,66.0,two-sided,2.0194075502873345e-08,5.654341140804537e-07,bonf,6.166e+05,-0.6594047046836572,final_low_load_incorrect
Block,-,7,8,True,True,2.424546042807612,66.0,two-sided,0.01807343667417876,0.5060562268770052,bonf,2.019,0.2673296580339975,final_low_load_incorrect
Subject_Type,-,0,1,False,True,4.302721249448115,62.439516705371815,two-sided,6.049366290368388e-05,,,352.312,0.9346471245927834,final_low_load_incorrect
Block * Subject_Type,1,0,1,False,True,3.266820593065566,57.471590265416886,two-sided,0.0018372304266909595,0.014697843413527676,bonf,19.347,0.74148889423525,final_low_load_incorrect
Block * Subject_Type,2,0,1,False,True,5.0833280754983,63.80280556040531,two-sided,3.4818035876556978e-06,2.7854428701245582e-05,bonf,4391.391,1.0169094784875359,final_low_load_incorrect
Block * Subject_Type,3,0,1,False,True,2.2744276203223635,61.8630550033703,two-sided,0.026419343067446584,0.21135474453957268,bonf,2.221,0.49703869387479105,final_low_load_incorrect
Block * Subject_Type,4,0,1,False,True,3.1498689538932116,61.496004350300346,two-sided,0.002521939045045369,0.02017551236036295,bonf,14.49,0.6908495876570262,final_low_load_incorrect
Block * Subject_Type,5,0,1,False,True,2.106693839088193,50.94789307598065,two-sided,0.040088693517399146,0.32070954813919317,bonf,1.65,0.5023668137621016,final_low_load_incorrect
Block * Subject_Type,6,0,1,False,True,3.4566254827002103,62.98310449741614,two-sided,0.0009851356842403307,0.007881085473922645,bonf,31.486,0.7462348503846399,final_low_load_incorrect
Block * Subject_Type,7,0,1,False,True,2.488567241395106,56.406362509671034,two-sided,0.01580359573306418,0.12642876586451343,bonf,3.345,0.5695198672537618,final_low_load_incorrect
Block * Subject_Type,8,0,1,False,True,2.80488918838616,59.16773565623609,two-sided,0.006800090880663682,0.054400727045309454,bonf,6.5,0.6280258188422705,final_low_load_incorrect
Block,-,1,2,True,True,-4.386726968250463,66.0,two-sided,4.237883570489245e-05,0.0011866073997369884,bonf,464.683,-0.5566898615380307,final_high_load_correct
Block,-,1,3,True,True,-7.43296685899943,66.0,two-sided,2.7380492963439415e-10,7.666538029763035e-09,bonf,3.739e+07,-0.9879941286754671,final_high_load_correct
Block,-,1,4,True,True,-1.0809240937799667,66.0,two-sided,0.2836648248797199,1.0,bonf,0.234,-0.1611932545797143,final_high_load_correct
Block,-,1,5,True,True,-5.3547871889174905,66.0,two-sided,1.1630954996437736e-06,3.256667399002566e-05,bonf,1.333e+04,-0.6787997044978399,final_high_load_correct
Block,-,1,6,True,True,-10.54144986584719,66.0,two-sided,8.709366758890882e-16,2.4386226924894467e-14,bonf,7.509e+12,-1.5444786858706063,final_high_load_correct
Block,-,1,7,True,True,3.0735851143526265,66.0,two-sided,0.0030736202524555816,0.08606136706875628,bonf,9.446,0.4306186940130092,final_high_load_correct
Block,-,1,8,True,True,-4.210072054286993,66.0,two-sided,7.892339398046853e-05,0.002209855031453119,bonf,261.655,-0.5201736447074657,final_high_load_correct
Block,-,2,3,True,True,-4.129887383098247,66.0,two-sided,0.00010423164788931151,0.002918486140900722,bonf,202.53,-0.5338308221790633,final_high_load_correct
Block,-,2,4,True,True,3.090591981153424,66.0,two-sided,0.0029241362473624195,0.08187581492614775,bonf,9.874,0.4455532457693181,final_high_load_correct
Block,-,2,5,True,True,-1.306712424401206,66.0,two-sided,0.19584537595891172,1.0,bonf,0.302,-0.16833247449547267,final_high_load_correct
Block,-,2,6,True,True,-9.14696427705704,66.0,two-sided,2.3861591930707e-13,6.68124574059796e-12,bonf,3.284e+10,-1.1029653666992076,final_high_load_correct
Block,-,2,7,True,True,6.9915971456665,66.0,two-sided,1.676526893906508e-09,4.6942753029382226e-08,bonf,6.607e+06,1.0326542940877015,final_high_load_correct
Block,-,2,8,True,True,-0.12555858710630036,66.0,two-sided,0.9004630309016706,1.0,bonf,0.135,-0.015701068384359463,final_high_load_correct
Block,-,3,4,True,True,7.0160883753984375,66.0,two-sided,1.5165626130887857e-09,4.2463753166486e-08,bonf,7.272e+06,0.9188456604036872,final_high_load_correct
Block,-,3,5,True,True,3.268120004684499,66.0,two-sided,0.001720773351965456,0.04818165385503277,bonf,15.84,0.3607312466263872,final_high_load_correct
Block,-,3,6,True,True,-4.30417834735501,66.0,two-sided,5.6754740280634867e-05,0.0015891327278577763,bonf,354.71,-0.4970062150933819,final_high_load_correct
Block,-,3,7,True,True,11.409130958612458,66.0,two-sided,2.914766662400225e-17,8.16134665472063e-16,bonf,2.031e+14,1.3915881200144287,final_high_load_correct
Block,-,3,8,True,True,3.763032976736711,66.0,two-sided,0.00035916122713942336,0.010056514359903854,bonf,65.239,0.4827011362965707,final_high_load_correct
Block,-,4,5,True,True,-4.421117524924702,66.0,two-sided,3.749461280048438e-05,0.0010498491584135625,bonf,520.458,-0.583637728752192,final_high_load_correct
Block,-,4,6,True,True,-10.573179977256636,66.0,two-sided,7.680952730283057e-16,2.150666764479256e-14,bonf,8.482e+12,-1.5126909391618084,final_high_load_correct
Block,-,4,7,True,True,4.479657685877429,66.0,two-sided,3.040927935637086e-05,0.0008514598219783841,bonf,631.932,0.6474126054292787,final_high_load_correct
Block,-,4,8,True,True,-3.3106709363246827,66.0,two-sided,0.0015114764882745851,0.042321341671688384,bonf,17.791,-0.41324838759651894,final_high_load_correct
Block,-,5,6,True,True,-7.615640659248363,66.0,two-sided,1.2906147244946165e-10,3.6137212285849265e-09,bonf,7.689e+07,-0.897869946997317,final_high_load_correct
Block,-,5,7,True,True,8.949019475524267,66.0,two-sided,5.356759486222163e-13,1.4998926561422055e-11,bonf,1.505e+10,1.1189975243159007,final_high_load_correct
Block,-,5,8,True,True,1.1197624810169675,66.0,two-sided,0.266873471440143,1.0,bonf,0.244,0.13932775003208733,final_high_load_correct
Block,-,6,7,True,True,15.091243706989436,66.0,two-sided,4.424299224428864e-23,1.238803782840082e-21,bonf,9.51e+19,1.9687865546084768,final_high_load_correct
